city_id,date,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code,temperature_category,precipitation_category,wind_category,weather_category,risk_score,risk_level,day_of_week,is_weekend,days_ahead
1504975687,2026-09-19,37.7,20.1,0.0,3,13.3,26.6,2,Chaude,Aucune,Normal,Nuageux,26.5,Modere,Saturday,True,1
1504975687,2026-09-20,38.3,22.2,0.6,13,19.1,36.0,80,Chaude,Faible,Fort,Neige,34.3,Modere,Sunday,True,2
1504975687,2026-09-21,37.5,21.0,0.0,6,16.5,29.9,3,Chaude,Aucune,Normal,Nuageux,25.6,Modere,Monday,False,3
1504975687,2026-09-22,36.7,21.0,0.0,3,14.2,28.4,2,Chaude,Aucune,Normal,Nuageux,21.0,Faible,Tuesday,False,4
1504975687,2026-09-23,37.6,17.8,0.0,2,8.5,18.0,0,Chaude,Aucune,Normal,Ciel degage,25.3,Modere,Wednesday,False,5
1504975687,2026-09-24,37.5,15.9,0.0,0,8.9,17.6,3,Chaude,Aucune,Normal,Nuageux,25.6,Modere,Thursday,False,6
1504989034,2026-09-18,25.5,16.3,0.0,0,14.0,36.0,45,Moderee,Aucune,Fort,Brouillard,34.7,Modere,Friday,False,0
1504989034,2026-09-19,29.6,17.5,0.0,0,13.4,34.9,2,Moderee,Aucune,Fort,Nuageux,8.0,Faible,Saturday,True,1
1504989034,2026-09-20,30.1,20.2,0.0,0,11.5,30.2,1,Moderee,Aucune,Fort,Nuageux,3.4,Faible,Sunday,True,2
1504989034,2026-09-21,30.6,20.4,0.0,0,12.8,32.8,1,Moderee,Aucune,Fort,Nuageux,4.4,Faible,Monday,False,3
1504989034,2026-09-22,29.6,20.1,0.0,0,10.9,29.2,0,Moderee,Aucune,Normal,Ciel degage,0.0,Faible,Tuesday,False,4
1504989034,2026-09-23,28.1,19.2,0.0,0,11.4,28.1,1,Moderee,Aucune,Normal,Nuageux,3.3,Faible,Wednesday,False,5
1504989034,2026-09-24,28.2,18.8,0.0,0,11.8,29.2,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Thursday,False,6
1504989758,2026-09-18,28.5,14.6,0.0,20,24.0,40.7,3,Moderee,Aucune,Fort,Nuageux,16.7,Faible,Friday,False,0
1504989758,2026-09-19,26.6,17.8,0.6,43,24.1,37.8,80,Moderee,Faible,Fort,Neige,32.1,Modere,Saturday,True,1
1504989758,2026-09-20,26.2,16.0,0.5,55,15.8,25.6,3,Moderee,Faible,Normal,Nuageux,10.1,Faible,Sunday,True,2
1504989758,2026-09-21,27.0,16.3,1.0,45,17.1,27.0,80,Moderee,Faible,Normal,Neige,30.1,Modere,Monday,False,3
1504989758,2026-09-22,28.0,15.6,0.0,6,12.7,20.9,3,Moderee,Aucune,Normal,Nuageux,9.9,Faible,Tuesday,False,4
1504989758,2026-09-23,28.4,15.7,0.0,9,18.3,27.7,2,Moderee,Aucune,Normal,Nuageux,6.6,Faible,Wednesday,False,5
1504989758,2026-09-24,29.5,16.3,0.0,10,19.9,30.6,1,Moderee,Aucune,Fort,Nuageux,3.5,Faible,Thursday,False,6
1504999983,2026-09-18,21.3,20.3,0.0,0,35.9,44.6,0,Moderee,Aucune,Fort,Ciel degage,21.6,Faible,Friday,False,0
1504999983,2026-09-19,21.1,19.9,0.0,0,30.3,37.8,0,Moderee,Aucune,Fort,Ciel degage,11.5,Faible,Saturday,True,1
1504999983,2026-09-20,21.6,19.5,0.0,0,29.3,36.7,0,Moderee,Aucune,Fort,Ciel degage,9.9,Faible,Sunday,True,2
1504999983,2026-09-21,21.6,20.2,0.0,4,27.7,36.0,0,Moderee,Aucune,Fort,Ciel degage,8.9,Faible,Monday,False,3
1504999983,2026-09-22,21.9,19.9,0.0,6,28.9,37.1,0,Moderee,Aucune,Fort,Ciel degage,10.5,Faible,Tuesday,False,4
1504999983,2026-09-23,22.0,20.5,0.0,6,28.9,37.1,3,Moderee,Aucune,Fort,Nuageux,11.9,Faible,Wednesday,False,5
1504999983,2026-09-24,23.0,20.5,0.0,8,23.4,35.6,3,Moderee,Aucune,Fort,Nuageux,11.5,Faible,Thursday,False,6
