date,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code,city_id,city_ascii,lat,lng,country,admin_name,population,id
2026-09-14,38.6,25.7,0.0,2,21.9,40.0,0,1504000319,Laayoune,27.15,-13.2,Morocco,Laâyoune-Sakia El Hamra,262791.0,1504000319
2026-09-15,39.4,25.2,0.0,0,24.7,46.8,0,1504000319,Laayoune,27.15,-13.2,Morocco,Laâyoune-Sakia El Hamra,262791.0,1504000319
2026-09-16,35.7,21.9,0.0,0,26.4,51.1,0,1504000319,Laayoune,27.15,-13.2,Morocco,Laâyoune-Sakia El Hamra,262791.0,1504000319
2026-09-17,28.4,21.5,0.0,0,31.4,59.8,3,1504000319,Laayoune,27.15,-13.2,Morocco,Laâyoune-Sakia El Hamra,262791.0,1504000319
2026-09-18,27.9,20.3,0.0,0,27.7,54.0,3,1504000319,Laayoune,27.15,-13.2,Morocco,Laâyoune-Sakia El Hamra,262791.0,1504000319
2026-09-19,28.8,18.3,0.0,2,24.1,47.2,1,1504000319,Laayoune,27.15,-13.2,Morocco,Laâyoune-Sakia El Hamra,262791.0,1504000319
2026-09-20,32.8,18.7,0.0,0,22.0,43.9,2,1504000319,Laayoune,27.15,-13.2,Morocco,Laâyoune-Sakia El Hamra,262791.0,1504000319
2026-09-21,35.3,20.0,0.0,4,20.7,45.7,0,1504000319,Laayoune,27.15,-13.2,Morocco,Laâyoune-Sakia El Hamra,262791.0,1504000319
2026-09-15,33.4,21.0,0.0,0,16.3,32.4,2,1504000451,Ad Darwa,33.4167,-7.5333,Morocco,Casablanca-Settat,96619.0,1504000451
2026-09-16,27.7,19.8,0.0,0,16.7,32.8,2,1504000451,Ad Darwa,33.4167,-7.5333,Morocco,Casablanca-Settat,96619.0,1504000451
2026-09-17,27.5,19.1,0.0,0,15.5,31.0,3,1504000451,Ad Darwa,33.4167,-7.5333,Morocco,Casablanca-Settat,96619.0,1504000451
2026-09-18,28.0,17.4,0.0,3,17.1,33.1,3,1504000451,Ad Darwa,33.4167,-7.5333,Morocco,Casablanca-Settat,96619.0,1504000451
2026-09-19,30.3,17.5,0.0,2,16.9,33.1,45,1504000451,Ad Darwa,33.4167,-7.5333,Morocco,Casablanca-Settat,96619.0,1504000451
2026-09-20,37.4,21.8,0.0,3,21.2,40.3,2,1504000451,Ad Darwa,33.4167,-7.5333,Morocco,Casablanca-Settat,96619.0,1504000451
2026-09-21,34.5,22.3,0.0,0,19.2,36.7,2,1504000451,Ad Darwa,33.4167,-7.5333,Morocco,Casablanca-Settat,96619.0,1504000451
2026-09-14,35.6,24.7,0.0,0,19.0,36.0,3,1504000717,Safi,32.2833,-9.2333,Morocco,Marrakech-Safi,367249.0,1504000717
2026-09-15,34.1,22.8,0.0,0,22.0,40.7,3,1504000717,Safi,32.2833,-9.2333,Morocco,Marrakech-Safi,367249.0,1504000717
2026-09-16,27.8,21.2,0.0,0,26.9,48.6,2,1504000717,Safi,32.2833,-9.2333,Morocco,Marrakech-Safi,367249.0,1504000717
2026-09-17,25.5,19.4,0.0,0,20.2,36.7,3,1504000717,Safi,32.2833,-9.2333,Morocco,Marrakech-Safi,367249.0,1504000717
2026-09-18,25.8,19.4,0.0,0,20.2,36.0,2,1504000717,Safi,32.2833,-9.2333,Morocco,Marrakech-Safi,367249.0,1504000717
2026-09-19,27.9,19.2,0.0,2,22.0,39.6,2,1504000717,Safi,32.2833,-9.2333,Morocco,Marrakech-Safi,367249.0,1504000717
2026-09-20,29.3,22.0,0.0,3,13.1,27.7,2,1504000717,Safi,32.2833,-9.2333,Morocco,Marrakech-Safi,367249.0,1504000717
2026-09-21,29.8,20.8,0.0,0,11.9,23.0,2,1504000717,Safi,32.2833,-9.2333,Morocco,Marrakech-Safi,367249.0,1504000717
2026-09-15,34.7,24.3,0.0,10,11.0,24.5,3,1504005759,Errachidia,31.9319,-4.4244,Morocco,Drâa-Tafilalet,97687.0,1504005759
2026-09-16,33.4,23.0,0.0,3,16.4,31.3,2,1504005759,Errachidia,31.9319,-4.4244,Morocco,Drâa-Tafilalet,97687.0,1504005759
2026-09-17,31.7,22.3,0.6,30,13.9,28.8,80,1504005759,Errachidia,31.9319,-4.4244,Morocco,Drâa-Tafilalet,97687.0,1504005759
2026-09-18,31.8,20.8,0.0,35,12.4,27.0,3,1504005759,Errachidia,31.9319,-4.4244,Morocco,Drâa-Tafilalet,97687.0,1504005759
2026-09-19,32.1,22.4,0.0,21,11.2,25.9,3,1504005759,Errachidia,31.9319,-4.4244,Morocco,Drâa-Tafilalet,97687.0,1504005759
2026-09-20,33.1,23.4,0.0,16,13.2,23.8,3,1504005759,Errachidia,31.9319,-4.4244,Morocco,Drâa-Tafilalet,97687.0,1504005759
2026-09-21,33.7,23.2,0.3,19,11.5,32.0,3,1504005759,Errachidia,31.9319,-4.4244,Morocco,Drâa-Tafilalet,97687.0,1504005759
2026-09-14,40.5,27.2,0.3,5,20.0,32.4,3,1504009062,Ait Ali,30.1739,-9.4881,Morocco,Souss-Massa,113236.0,1504009062
2026-09-15,36.0,25.8,0.0,0,19.5,32.8,3,1504009062,Ait Ali,30.1739,-9.4881,Morocco,Souss-Massa,113236.0,1504009062
2026-09-16,31.9,22.4,0.0,0,25.3,41.0,1,1504009062,Ait Ali,30.1739,-9.4881,Morocco,Souss-Massa,113236.0,1504009062
2026-09-17,27.2,21.0,0.0,0,26.9,44.6,3,1504009062,Ait Ali,30.1739,-9.4881,Morocco,Souss-Massa,113236.0,1504009062
2026-09-18,27.0,20.2,0.0,0,21.9,38.9,1,1504009062,Ait Ali,30.1739,-9.4881,Morocco,Souss-Massa,113236.0,1504009062
2026-09-19,27.3,20.5,0.0,0,22.3,37.4,2,1504009062,Ait Ali,30.1739,-9.4881,Morocco,Souss-Massa,113236.0,1504009062
2026-09-20,28.4,20.6,0.0,0,17.7,30.6,1,1504009062,Ait Ali,30.1739,-9.4881,Morocco,Souss-Massa,113236.0,1504009062
2026-09-21,37.0,22.2,0.0,0,17.0,29.9,0,1504009062,Ait Ali,30.1739,-9.4881,Morocco,Souss-Massa,113236.0,1504009062
2026-09-14,33.4,23.5,0.0,0,10.8,29.5,0,1504016606,Temara,33.9234,-6.9076,Morocco,Rabat-Salé-Kénitra,297098.0,1504016606
2026-09-15,28.2,21.4,0.0,0,11.9,32.0,45,1504016606,Temara,33.9234,-6.9076,Morocco,Rabat-Salé-Kénitra,297098.0,1504016606
2026-09-16,26.0,20.3,0.0,0,15.0,38.5,2,1504016606,Temara,33.9234,-6.9076,Morocco,Rabat-Salé-Kénitra,297098.0,1504016606
2026-09-17,25.9,18.6,0.0,0,12.3,32.8,3,1504016606,Temara,33.9234,-6.9076,Morocco,Rabat-Salé-Kénitra,297098.0,1504016606
2026-09-18,25.7,17.4,0.0,5,11.4,31.3,3,1504016606,Temara,33.9234,-6.9076,Morocco,Rabat-Salé-Kénitra,297098.0,1504016606
2026-09-19,28.9,16.2,0.0,3,12.4,32.4,1,1504016606,Temara,33.9234,-6.9076,Morocco,Rabat-Salé-Kénitra,297098.0,1504016606
2026-09-20,30.0,20.4,0.0,3,10.7,22.3,2,1504016606,Temara,33.9234,-6.9076,Morocco,Rabat-Salé-Kénitra,297098.0,1504016606
2026-09-21,27.0,21.3,0.0,0,12.8,27.0,3,1504016606,Temara,33.9234,-6.9076,Morocco,Rabat-Salé-Kénitra,297098.0,1504016606
2026-09-15,34.4,23.6,0.0,0,16.1,30.6,2,1504020762,Douar Ain Chkef,33.9636,-5.0281,Morocco,Fès-Meknès,91541.0,1504020762
2026-09-16,31.6,21.1,0.0,0,17.1,32.4,1,1504020762,Douar Ain Chkef,33.9636,-5.0281,Morocco,Fès-Meknès,91541.0,1504020762
2026-09-17,28.9,18.2,0.0,0,15.5,30.2,45,1504020762,Douar Ain Chkef,33.9636,-5.0281,Morocco,Fès-Meknès,91541.0,1504020762
2026-09-18,30.4,18.3,0.0,10,12.9,25.9,3,1504020762,Douar Ain Chkef,33.9636,-5.0281,Morocco,Fès-Meknès,91541.0,1504020762
2026-09-19,33.5,19.3,0.0,4,17.3,34.2,3,1504020762,Douar Ain Chkef,33.9636,-5.0281,Morocco,Fès-Meknès,91541.0,1504020762
2026-09-20,35.7,21.1,0.0,3,17.4,40.3,1,1504020762,Douar Ain Chkef,33.9636,-5.0281,Morocco,Fès-Meknès,91541.0,1504020762
2026-09-21,36.9,22.5,0.0,0,10.9,30.6,2,1504020762,Douar Ain Chkef,33.9636,-5.0281,Morocco,Fès-Meknès,91541.0,1504020762
2026-09-14,33.6,23.8,0.0,0,11.2,29.2,0,1504023252,Rabat,34.0211,-6.8414,Morocco,Rabat-Salé-Kénitra,572717.0,1504023252
2026-09-15,28.3,21.6,0.0,0,12.4,32.0,45,1504023252,Rabat,34.0211,-6.8414,Morocco,Rabat-Salé-Kénitra,572717.0,1504023252
2026-09-16,26.3,20.8,0.0,0,14.8,37.1,2,1504023252,Rabat,34.0211,-6.8414,Morocco,Rabat-Salé-Kénitra,572717.0,1504023252
2026-09-17,26.3,18.9,0.0,0,11.8,31.0,3,1504023252,Rabat,34.0211,-6.8414,Morocco,Rabat-Salé-Kénitra,572717.0,1504023252
2026-09-18,26.0,18.0,0.0,5,11.8,31.3,3,1504023252,Rabat,34.0211,-6.8414,Morocco,Rabat-Salé-Kénitra,572717.0,1504023252
2026-09-19,29.0,16.8,0.0,3,12.8,32.4,45,1504023252,Rabat,34.0211,-6.8414,Morocco,Rabat-Salé-Kénitra,572717.0,1504023252
2026-09-20,32.5,20.4,0.0,3,10.6,25.2,2,1504023252,Rabat,34.0211,-6.8414,Morocco,Rabat-Salé-Kénitra,572717.0,1504023252
2026-09-21,28.8,21.9,0.0,0,12.2,29.5,3,1504023252,Rabat,34.0211,-6.8414,Morocco,Rabat-Salé-Kénitra,572717.0,1504023252
2026-09-14,39.2,23.2,0.0,0,19.0,38.5,1,1504079907,Al Khmissat,33.81,-6.06,Morocco,Rabat-Salé-Kénitra,131542.0,1504079907
2026-09-15,34.8,20.4,0.0,0,17.7,36.7,0,1504079907,Al Khmissat,33.81,-6.06,Morocco,Rabat-Salé-Kénitra,131542.0,1504079907
2026-09-16,31.0,18.1,0.0,0,18.2,37.4,1,1504079907,Al Khmissat,33.81,-6.06,Morocco,Rabat-Salé-Kénitra,131542.0,1504079907
2026-09-17,28.4,16.5,0.0,0,15.5,32.0,3,1504079907,Al Khmissat,33.81,-6.06,Morocco,Rabat-Salé-Kénitra,131542.0,1504079907
2026-09-18,29.7,15.5,0.0,5,14.0,29.9,45,1504079907,Al Khmissat,33.81,-6.06,Morocco,Rabat-Salé-Kénitra,131542.0,1504079907
2026-09-19,34.4,17.5,0.0,3,13.8,29.2,3,1504079907,Al Khmissat,33.81,-6.06,Morocco,Rabat-Salé-Kénitra,131542.0,1504079907
2026-09-20,37.9,21.7,0.0,3,19.6,36.4,2,1504079907,Al Khmissat,33.81,-6.06,Morocco,Rabat-Salé-Kénitra,131542.0,1504079907
2026-09-21,38.2,19.7,0.0,3,20.0,36.7,2,1504079907,Al Khmissat,33.81,-6.06,Morocco,Rabat-Salé-Kénitra,131542.0,1504079907
2026-09-15,35.6,22.9,0.0,0,21.5,42.8,3,1504098746,Oued Zem,32.8619,-6.5711,Morocco,Béni Mellal-Khénifra,93776.0,1504098746
2026-09-16,32.1,18.9,0.0,0,18.5,39.6,1,1504098746,Oued Zem,32.8619,-6.5711,Morocco,Béni Mellal-Khénifra,93776.0,1504098746
2026-09-17,29.7,16.2,0.0,3,17.0,34.2,3,1504098746,Oued Zem,32.8619,-6.5711,Morocco,Béni Mellal-Khénifra,93776.0,1504098746
2026-09-18,30.6,16.3,0.0,13,16.1,32.4,3,1504098746,Oued Zem,32.8619,-6.5711,Morocco,Béni Mellal-Khénifra,93776.0,1504098746
2026-09-19,34.6,18.3,0.0,6,18.5,36.0,2,1504098746,Oued Zem,32.8619,-6.5711,Morocco,Béni Mellal-Khénifra,93776.0,1504098746
2026-09-20,37.0,24.2,0.0,3,20.8,37.8,2,1504098746,Oued Zem,32.8619,-6.5711,Morocco,Béni Mellal-Khénifra,93776.0,1504098746
2026-09-21,34.1,23.2,0.3,0,15.5,35.6,3,1504098746,Oued Zem,32.8619,-6.5711,Morocco,Béni Mellal-Khénifra,93776.0,1504098746
2026-09-15,35.3,21.0,0.0,0,18.1,37.8,1,1504101128,Sidi Slimane,34.26,-5.93,Morocco,Rabat-Salé-Kénitra,95114.0,1504101128
2026-09-16,31.2,20.3,0.0,0,20.0,41.8,2,1504101128,Sidi Slimane,34.26,-5.93,Morocco,Rabat-Salé-Kénitra,95114.0,1504101128
2026-09-17,29.7,19.1,0.0,0,15.0,32.0,3,1504101128,Sidi Slimane,34.26,-5.93,Morocco,Rabat-Salé-Kénitra,95114.0,1504101128
2026-09-18,31.8,17.1,0.0,6,17.3,36.0,45,1504101128,Sidi Slimane,34.26,-5.93,Morocco,Rabat-Salé-Kénitra,95114.0,1504101128
2026-09-19,37.0,18.1,0.0,3,14.2,31.3,1,1504101128,Sidi Slimane,34.26,-5.93,Morocco,Rabat-Salé-Kénitra,95114.0,1504101128
2026-09-20,39.9,24.1,0.0,0,18.6,36.7,1,1504101128,Sidi Slimane,34.26,-5.93,Morocco,Rabat-Salé-Kénitra,95114.0,1504101128
2026-09-21,39.7,24.5,0.0,0,15.5,33.8,1,1504101128,Sidi Slimane,34.26,-5.93,Morocco,Rabat-Salé-Kénitra,95114.0,1504101128
2026-09-14,38.7,27.5,0.5,37,23.0,38.5,51,1504110861,Guelmim,28.9833,-10.0667,Morocco,Guelmim-Oued Noun,126729.0,1504110861
2026-09-15,39.0,25.3,0.0,0,23.5,42.5,0,1504110861,Guelmim,28.9833,-10.0667,Morocco,Guelmim-Oued Noun,126729.0,1504110861
2026-09-16,36.4,20.9,0.0,0,31.4,51.8,0,1504110861,Guelmim,28.9833,-10.0667,Morocco,Guelmim-Oued Noun,126729.0,1504110861
2026-09-17,24.9,18.7,0.0,0,29.5,49.3,3,1504110861,Guelmim,28.9833,-10.0667,Morocco,Guelmim-Oued Noun,126729.0,1504110861
2026-09-18,26.2,17.1,0.0,0,25.3,43.6,2,1504110861,Guelmim,28.9833,-10.0667,Morocco,Guelmim-Oued Noun,126729.0,1504110861
2026-09-19,28.2,18.2,0.0,0,19.2,36.4,3,1504110861,Guelmim,28.9833,-10.0667,Morocco,Guelmim-Oued Noun,126729.0,1504110861
2026-09-20,35.5,16.7,0.0,0,14.3,25.9,0,1504110861,Guelmim,28.9833,-10.0667,Morocco,Guelmim-Oued Noun,126729.0,1504110861
2026-09-21,39.1,23.2,0.0,6,22.3,37.4,0,1504110861,Guelmim,28.9833,-10.0667,Morocco,Guelmim-Oued Noun,126729.0,1504110861
2026-09-14,39.4,28.6,0.2,8,17.7,44.6,80,1504116858,Agadir,30.4214,-9.5831,Morocco,Souss-Massa,538000.0,1504116858
2026-09-15,34.7,26.7,0.0,5,8.7,31.7,3,1504116858,Agadir,30.4214,-9.5831,Morocco,Souss-Massa,538000.0,1504116858
2026-09-16,38.3,24.7,0.0,0,18.4,41.8,0,1504116858,Agadir,30.4214,-9.5831,Morocco,Souss-Massa,538000.0,1504116858
2026-09-17,30.3,20.9,0.0,0,15.8,45.7,3,1504116858,Agadir,30.4214,-9.5831,Morocco,Souss-Massa,538000.0,1504116858
2026-09-18,26.8,20.4,0.0,0,13.7,38.2,2,1504116858,Agadir,30.4214,-9.5831,Morocco,Souss-Massa,538000.0,1504116858
2026-09-19,27.4,20.8,0.0,0,12.2,36.0,2,1504116858,Agadir,30.4214,-9.5831,Morocco,Souss-Massa,538000.0,1504116858
2026-09-20,29.7,21.3,0.0,0,13.8,28.4,45,1504116858,Agadir,30.4214,-9.5831,Morocco,Souss-Massa,538000.0,1504116858
2026-09-21,39.2,24.4,0.0,0,16.7,34.9,1,1504116858,Agadir,30.4214,-9.5831,Morocco,Souss-Massa,538000.0,1504116858
2026-09-14,38.7,25.5,0.0,5,18.7,41.4,3,1504131639,Beni Mellal,32.3394,-6.3608,Morocco,Béni Mellal-Khénifra,209594.0,1504131639
2026-09-15,36.9,25.9,0.0,5,20.6,44.3,3,1504131639,Beni Mellal,32.3394,-6.3608,Morocco,Béni Mellal-Khénifra,209594.0,1504131639
2026-09-16,33.1,22.2,0.0,0,17.3,36.0,1,1504131639,Beni Mellal,32.3394,-6.3608,Morocco,Béni Mellal-Khénifra,209594.0,1504131639
2026-09-17,29.9,19.3,0.0,8,10.5,26.6,3,1504131639,Beni Mellal,32.3394,-6.3608,Morocco,Béni Mellal-Khénifra,209594.0,1504131639
2026-09-18,31.3,19.1,0.0,9,10.3,31.3,3,1504131639,Beni Mellal,32.3394,-6.3608,Morocco,Béni Mellal-Khénifra,209594.0,1504131639
2026-09-19,35.5,22.0,0.0,4,12.2,29.2,3,1504131639,Beni Mellal,32.3394,-6.3608,Morocco,Béni Mellal-Khénifra,209594.0,1504131639
2026-09-20,38.7,26.2,0.0,5,17.0,37.4,3,1504131639,Beni Mellal,32.3394,-6.3608,Morocco,Béni Mellal-Khénifra,209594.0,1504131639
2026-09-21,36.7,28.4,0.3,5,22.4,41.8,80,1504131639,Beni Mellal,32.3394,-6.3608,Morocco,Béni Mellal-Khénifra,209594.0,1504131639
2026-09-14,39.8,25.3,0.3,8,17.1,34.9,80,1504134516,Ait Melloul,30.3342,-9.4972,Morocco,Souss-Massa,210870.0,1504134516
2026-09-15,34.5,25.7,0.0,8,15.7,31.7,3,1504134516,Ait Melloul,30.3342,-9.4972,Morocco,Souss-Massa,210870.0,1504134516
2026-09-16,30.2,21.8,0.0,0,19.5,36.7,1,1504134516,Ait Melloul,30.3342,-9.4972,Morocco,Souss-Massa,210870.0,1504134516
2026-09-17,27.9,21.5,0.0,0,18.5,37.1,3,1504134516,Ait Melloul,30.3342,-9.4972,Morocco,Souss-Massa,210870.0,1504134516
2026-09-18,26.9,20.5,0.0,0,18.1,36.0,3,1504134516,Ait Melloul,30.3342,-9.4972,Morocco,Souss-Massa,210870.0,1504134516
2026-09-19,26.9,20.9,0.0,0,20.4,40.7,3,1504134516,Ait Melloul,30.3342,-9.4972,Morocco,Souss-Massa,210870.0,1504134516
2026-09-20,29.9,20.5,0.0,0,13.8,28.4,1,1504134516,Ait Melloul,30.3342,-9.4972,Morocco,Souss-Massa,210870.0,1504134516
2026-09-21,39.5,24.6,0.0,0,16.7,34.9,1,1504134516,Ait Melloul,30.3342,-9.4972,Morocco,Souss-Massa,210870.0,1504134516
2026-09-14,37.0,19.8,0.0,8,17.1,38.5,3,1504143530,Khenifra,32.93,-5.66,Morocco,Béni Mellal-Khénifra,123738.0,1504143530
2026-09-15,35.6,20.1,0.0,3,20.0,37.4,3,1504143530,Khenifra,32.93,-5.66,Morocco,Béni Mellal-Khénifra,123738.0,1504143530
2026-09-16,31.7,16.3,0.0,0,15.7,30.6,1,1504143530,Khenifra,32.93,-5.66,Morocco,Béni Mellal-Khénifra,123738.0,1504143530
2026-09-17,31.4,16.0,0.0,13,18.7,35.3,3,1504143530,Khenifra,32.93,-5.66,Morocco,Béni Mellal-Khénifra,123738.0,1504143530
2026-09-18,31.0,15.6,0.0,13,14.1,26.3,3,1504143530,Khenifra,32.93,-5.66,Morocco,Béni Mellal-Khénifra,123738.0,1504143530
2026-09-19,34.3,18.1,0.0,3,15.8,31.0,2,1504143530,Khenifra,32.93,-5.66,Morocco,Béni Mellal-Khénifra,123738.0,1504143530
2026-09-20,36.6,22.5,0.0,3,18.9,33.8,2,1504143530,Khenifra,32.93,-5.66,Morocco,Béni Mellal-Khénifra,123738.0,1504143530
2026-09-21,34.6,24.1,0.9,8,16.4,31.0,80,1504143530,Khenifra,32.93,-5.66,Morocco,Béni Mellal-Khénifra,123738.0,1504143530
2026-09-14,40.2,23.2,0.0,8,13.5,50.4,3,1504172585,Marrakech,31.6295,-7.9811,Morocco,Marrakech-Safi,1085330.0,1504172585
2026-09-15,38.0,25.6,0.0,3,10.7,32.8,3,1504172585,Marrakech,31.6295,-7.9811,Morocco,Marrakech-Safi,1085330.0,1504172585
2026-09-16,35.0,22.0,0.0,0,12.7,34.9,1,1504172585,Marrakech,31.6295,-7.9811,Morocco,Marrakech-Safi,1085330.0,1504172585
2026-09-17,30.1,19.1,0.0,0,10.6,27.7,3,1504172585,Marrakech,31.6295,-7.9811,Morocco,Marrakech-Safi,1085330.0,1504172585
2026-09-18,31.9,19.3,0.0,5,7.2,23.8,3,1504172585,Marrakech,31.6295,-7.9811,Morocco,Marrakech-Safi,1085330.0,1504172585
2026-09-19,36.4,20.7,0.0,4,9.3,26.3,2,1504172585,Marrakech,31.6295,-7.9811,Morocco,Marrakech-Safi,1085330.0,1504172585
2026-09-20,39.7,23.8,0.0,5,21.1,36.0,3,1504172585,Marrakech,31.6295,-7.9811,Morocco,Marrakech-Safi,1085330.0,1504172585
2026-09-21,37.5,23.6,0.0,3,17.3,29.5,1,1504172585,Marrakech,31.6295,-7.9811,Morocco,Marrakech-Safi,1085330.0,1504172585
2026-09-14,31.9,23.6,0.0,0,9.8,28.1,1,1504175315,Casablanca,33.5992,-7.62,Morocco,Casablanca-Settat,3950000.0,1504175315
2026-09-15,28.9,21.7,0.0,0,10.8,31.0,45,1504175315,Casablanca,33.5992,-7.62,Morocco,Casablanca-Settat,3950000.0,1504175315
2026-09-16,26.0,21.1,0.0,0,13.7,35.6,2,1504175315,Casablanca,33.5992,-7.62,Morocco,Casablanca-Settat,3950000.0,1504175315
2026-09-17,25.9,20.3,0.0,0,11.5,32.8,3,1504175315,Casablanca,33.5992,-7.62,Morocco,Casablanca-Settat,3950000.0,1504175315
2026-09-18,25.5,19.4,0.0,3,12.1,34.6,3,1504175315,Casablanca,33.5992,-7.62,Morocco,Casablanca-Settat,3950000.0,1504175315
2026-09-19,26.6,19.4,0.0,2,12.4,33.5,2,1504175315,Casablanca,33.5992,-7.62,Morocco,Casablanca-Settat,3950000.0,1504175315
2026-09-20,31.8,21.9,0.0,3,12.0,31.0,2,1504175315,Casablanca,33.5992,-7.62,Morocco,Casablanca-Settat,3950000.0,1504175315
2026-09-21,30.6,22.1,0.0,0,13.4,34.2,2,1504175315,Casablanca,33.5992,-7.62,Morocco,Casablanca-Settat,3950000.0,1504175315
2026-09-14,39.7,24.0,0.0,0,23.1,41.4,2,1504194885,Barrechid,33.27,-7.5872,Morocco,Casablanca-Settat,168687.0,1504194885
2026-09-15,35.9,21.4,0.0,0,20.9,38.5,2,1504194885,Barrechid,33.27,-7.5872,Morocco,Casablanca-Settat,168687.0,1504194885
2026-09-16,29.1,19.6,0.0,0,18.7,33.8,2,1504194885,Barrechid,33.27,-7.5872,Morocco,Casablanca-Settat,168687.0,1504194885
2026-09-17,28.2,18.3,0.0,0,18.4,33.5,3,1504194885,Barrechid,33.27,-7.5872,Morocco,Casablanca-Settat,168687.0,1504194885
2026-09-18,29.6,17.5,0.0,3,18.5,33.5,3,1504194885,Barrechid,33.27,-7.5872,Morocco,Casablanca-Settat,168687.0,1504194885
2026-09-19,32.7,16.8,0.0,3,17.7,33.1,1,1504194885,Barrechid,33.27,-7.5872,Morocco,Casablanca-Settat,168687.0,1504194885
2026-09-20,37.5,21.4,0.0,3,22.0,40.0,2,1504194885,Barrechid,33.27,-7.5872,Morocco,Casablanca-Settat,168687.0,1504194885
2026-09-21,34.0,22.1,0.0,0,20.1,36.0,2,1504194885,Barrechid,33.27,-7.5872,Morocco,Casablanca-Settat,168687.0,1504194885
2026-09-14,39.1,24.4,0.0,0,17.3,34.6,0,1504230428,Ksar El Kebir,35.0,-5.9,Morocco,Tanger-Tétouan-Al Hoceïma,124701.0,1504230428
2026-09-15,35.6,20.9,0.0,0,23.5,43.6,45,1504230428,Ksar El Kebir,35.0,-5.9,Morocco,Tanger-Tétouan-Al Hoceïma,124701.0,1504230428
2026-09-16,30.9,19.8,0.0,0,16.9,33.1,3,1504230428,Ksar El Kebir,35.0,-5.9,Morocco,Tanger-Tétouan-Al Hoceïma,124701.0,1504230428
2026-09-17,29.2,18.9,0.0,0,17.1,33.1,3,1504230428,Ksar El Kebir,35.0,-5.9,Morocco,Tanger-Tétouan-Al Hoceïma,124701.0,1504230428
2026-09-18,30.6,16.3,0.0,3,17.9,34.6,45,1504230428,Ksar El Kebir,35.0,-5.9,Morocco,Tanger-Tétouan-Al Hoceïma,124701.0,1504230428
2026-09-19,36.0,18.2,0.0,3,10.6,22.3,45,1504230428,Ksar El Kebir,35.0,-5.9,Morocco,Tanger-Tétouan-Al Hoceïma,124701.0,1504230428
2026-09-20,39.1,21.4,0.0,3,11.5,25.6,0,1504230428,Ksar El Kebir,35.0,-5.9,Morocco,Tanger-Tétouan-Al Hoceïma,124701.0,1504230428
2026-09-21,39.0,23.1,0.0,0,12.5,25.6,1,1504230428,Ksar El Kebir,35.0,-5.9,Morocco,Tanger-Tétouan-Al Hoceïma,124701.0,1504230428
2026-09-15,32.4,20.9,0.0,0,20.3,34.6,1,1504255211,Gueznaia,35.7066,-5.9088,Morocco,Tanger-Tétouan-Al Hoceïma,88676.0,1504255211
2026-09-16,24.2,18.4,0.0,0,17.8,31.7,3,1504255211,Gueznaia,35.7066,-5.9088,Morocco,Tanger-Tétouan-Al Hoceïma,88676.0,1504255211
2026-09-17,24.7,18.3,0.0,1,14.8,27.0,3,1504255211,Gueznaia,35.7066,-5.9088,Morocco,Tanger-Tétouan-Al Hoceïma,88676.0,1504255211
2026-09-18,29.4,17.5,0.0,5,21.1,38.5,45,1504255211,Gueznaia,35.7066,-5.9088,Morocco,Tanger-Tétouan-Al Hoceïma,88676.0,1504255211
2026-09-19,28.3,22.0,0.0,2,37.3,69.1,2,1504255211,Gueznaia,35.7066,-5.9088,Morocco,Tanger-Tétouan-Al Hoceïma,88676.0,1504255211
2026-09-20,29.0,23.2,0.0,3,40.4,78.5,1,1504255211,Gueznaia,35.7066,-5.9088,Morocco,Tanger-Tétouan-Al Hoceïma,88676.0,1504255211
2026-09-21,29.4,23.2,0.0,0,36.3,69.5,0,1504255211,Gueznaia,35.7066,-5.9088,Morocco,Tanger-Tétouan-Al Hoceïma,88676.0,1504255211
2026-09-14,42.0,24.5,0.0,8,18.8,39.6,3,1504278611,Oulad Teima,30.4,-9.21,Morocco,Souss-Massa,100284.0,1504278611
2026-09-15,39.6,26.3,0.0,3,18.4,36.4,3,1504278611,Oulad Teima,30.4,-9.21,Morocco,Souss-Massa,100284.0,1504278611
2026-09-16,35.3,22.0,0.0,0,22.1,44.3,1,1504278611,Oulad Teima,30.4,-9.21,Morocco,Souss-Massa,100284.0,1504278611
2026-09-17,30.0,20.1,0.0,0,29.2,56.2,2,1504278611,Oulad Teima,30.4,-9.21,Morocco,Souss-Massa,100284.0,1504278611
2026-09-18,30.0,19.3,0.0,0,20.7,40.0,1,1504278611,Oulad Teima,30.4,-9.21,Morocco,Souss-Massa,100284.0,1504278611
2026-09-19,31.4,19.7,0.0,0,24.7,47.5,45,1504278611,Oulad Teima,30.4,-9.21,Morocco,Souss-Massa,100284.0,1504278611
2026-09-20,29.6,20.0,0.0,0,24.9,42.8,2,1504278611,Oulad Teima,30.4,-9.21,Morocco,Souss-Massa,100284.0,1504278611
2026-09-21,40.0,22.0,0.0,0,24.0,43.2,1,1504278611,Oulad Teima,30.4,-9.21,Morocco,Souss-Massa,100284.0,1504278611
2026-09-15,27.1,17.8,0.0,0,12.8,27.7,2,1504282363,Berkane,34.9167,-2.3167,Morocco,Oriental,99069.0,1504282363
2026-09-16,32.0,17.5,0.0,0,14.6,31.0,1,1504282363,Berkane,34.9167,-2.3167,Morocco,Oriental,99069.0,1504282363
